名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
香格岭凤凰城滑雪俱乐部,新疆,乌鲁木齐,乌鲁木齐,0901,8552721,温泉路,水磨沟温泉东路395号,景点,滑雪场,87.675209,43.835037
五千年画廊,新疆,乌鲁木齐,乌鲁木齐,0901,4666683,南湖路,南湖南路182号,景点,美术馆,87.61396,43.823605
乌鲁木齐市第六十四小学乡村学校少年宫,新疆,乌鲁木齐,乌鲁木齐,0901,,七道湾,温泉东路677号,景点,展览馆,87.682961,43.83017
八道湾生态园,新疆,乌鲁木齐,乌鲁木齐,0901,,水磨沟区,七道湾街道丰华路912号,景点,植物园,87.692848,43.869942
雪莲峰民俗风情园,新疆,乌鲁木齐,乌鲁木齐,0901,,水磨沟区,丰华路附近,景点,景点/周边游,87.690857,43.867939
区域古生物化石及典型岩矿标本陈列馆,新疆,乌鲁木齐,乌鲁木齐,0901,,新市区,齐高新技术产业开发区天津北路466号,景点,博物馆,87.565323,43.887385
兰亭诗书画院,新疆,乌鲁木齐,乌鲁木齐,0901,,卫星广场,广州南街38号,景点,美术馆,87.541008,43.873131
八家户大寺,新疆,乌鲁木齐,乌鲁木齐,0901,,苏州路,银川南路2557号附近,景点,宗教,87.591675,43.857113
新明社区科普展馆,新疆,乌鲁木齐,乌鲁木齐,0901,,地窝堡国际机场,迎宾北一路67号,景点,科技馆,87.498385,43.897885
康辉旅游,新疆,乌鲁木齐,乌鲁木齐,0901,189****8690,铁路局,南纬路街道铁路局江苏西路118号,景点,旅行社,87.557312,43.870953
二工古墓清真大寺,新疆,乌鲁木齐,乌鲁木齐,0901,,长春路,鲤鱼山南路西六巷321号,景点,宗教,87.585388,43.86496
卓诗生态农业发展有限公司生态农业观光园,新疆,乌鲁木齐,乌鲁木齐,0901,,新市区,宁波街1号,景点,植物园,87.555967,43.913397
南航国际旅行社,新疆,乌鲁木齐,乌鲁木齐,0901,,地窝堡国际机场,迎宾路1313号,景点,旅行社,87.490364,43.894829
天骄旅行社,新疆,乌鲁木齐,乌鲁木齐,0901,,新市区,经济技术开发区二期卫星路475号紫金大厦1楼,景点,旅行社,87.527651,43.860781
西八家户寺,新疆,乌鲁木齐,乌鲁木齐,0901,,亚欧国际会展中心,鲤鱼山北路458号,景点,宗教,87.594773,43.88065
中营宫清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,阿勒泰路,北京南路215号,景点,宗教,87.573021,43.842621
丝路阳光旅行社有限责任公司,新疆,乌鲁木齐,乌鲁木齐,0901,6658555;6682260,天津路,河北东路302号天山雅仕居1栋3号,景点,旅行社,87.563191,43.882033
八家户五队清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,苏州路,鲤鱼山南路1082号,景点,宗教,87.592651,43.86681
头号桥清真寺,新疆,乌鲁木齐,乌鲁木齐县,0901,,乌鲁木齐县其他,永丰镇216国道西100米,景点,宗教,87.323227,43.536011
原野旅行社,新疆,乌鲁木齐,乌鲁木齐,0901,5816586,长江路,长江路339号伊犁大酒店,景点,旅行社,87.593193,43.787033
花儿沟风情园,新疆,乌鲁木齐,乌鲁木齐,0901,,大湾,花儿沟街316号,景点,自然风光,87.646988,43.748455
