名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
暨阳湖生态园,江苏,苏州,张家港,0512,35023000,杨舍镇,湖南路与湖滨南路交叉口东北100米,景点,自然风光,120.534584,31.843946
南浩街,江苏,苏州,苏州,0512,,石路地区,近金门路南浩花园附近,景点,步行街,120.603561,31.311785
伽蓝寺,江苏,苏州,苏州,0512,,娄门,莫邪路,景点,宗教,120.641258,31.324047
万缘旅行社,江苏,苏州,苏州,0512,67576198,拙政园,平江街道百家巷41号附近,景点,旅行社,120.631708,31.324557
况公祠,江苏,苏州,苏州,0512,,盘门,西美巷33号,景点,宗教,120.618958,31.302565
徐宅,江苏,苏州,吴江,0512,,吴江其他,七都镇西草田村1号,景点,人文古迹,120.506363,30.977646
五人之墓,江苏,苏州,苏州,0512,65337287,虎丘景区,山塘街775号,景点,古代遗迹,120.585037,31.328924
苏州职工国际旅行社,江苏,苏州,常熟,0512,,常熟市其他,阜湖路8号4楼,景点,旅行社,120.751528,31.639338
华泰旅行社,江苏,苏州,张家港,0512,58983823,城北,人民中路50号恒隆大厦C座,景点,旅行社,120.545311,31.878532
唐纳故居,江苏,苏州,苏州,0512,,平江路,平江路胡厢史巷东侧,景点,纪念馆,120.636276,31.318001
垂虹公园,江苏,苏州,吴江,0512,,松陵,松陵镇公园路,景点,公园/广场,120.647507,31.15914
金山公园,江苏,苏州,苏州,0512,,木渎地区,木渎镇金山路211号,景点,公园/广场,120.520516,31.27198
卫道观,江苏,苏州,苏州,0512,,平江路,卫道观前16号,景点,宗教,120.635422,31.313894
中国南社纪念馆,江苏,苏州,苏州,0512,65508053,虎丘景区,山塘街800号,景点,纪念馆,120.583244,31.330648
普福禅寺,江苏,苏州,苏州,0512,,虎丘景区,山塘街816号,景点,宗教,120.584679,31.329508
冲山禅寺,江苏,苏州,苏州,0512,,光福镇,冲山村北山正南方向190米,景点,宗教,120.313828,31.270021
童年阳光,江苏,苏州,常熟,0512,,大润发常熟店,琴川街道新颜东路1号大润发超市1楼,景点,游乐场,120.76635,31.643744
沈寿故居,江苏,苏州,苏州,0512,,木渎地区,山塘街,景点,纪念馆,120.511833,31.251085
西山地质博物馆,江苏,苏州,苏州,0512,,太湖西山,金庭镇太湖西山国家地质公园内,景点,博物馆,120.252129,31.116499
海外旅游有限公司,江苏,苏州,苏州,0512,189****5018,观前街地区,嘉馀坊68号,景点,旅行社,120.620147,31.308027
格林堡箱包旅行用品,江苏,苏州,苏州,0512,65639959-8008,长桥地区,东吴北路223号惠康商务大厦13层-1室,景点,旅行社,120.625578,31.278168
漕湖湿地公园,江苏,苏州,苏州,0512,,相城区,北桥街道放桥路与环湖路交界处附近,景点,自然风光,120.597702,31.484488
包山禅寺,江苏,苏州,苏州,0512,66272163,太湖西山,金庭镇西山风景区（林屋洞对面）,景点,宗教,120.290176,31.111519
