名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
秋收起义纪念园,湖南,长沙,浏阳,0731,83770210,浏阳市其他,文家市镇人民路34号,景点,纪念公园,113.93103,28.043102
十佳组团旅行社,湖南,长沙,长沙,0731,82567500,梦泽园,车站北路375号门面,景点,旅行社,113.00847,28.20813
松柏寺,湖南,长沙,长沙县,0731,84020717,星沙一桥,星沙街道东升路44号,景点,宗教,113.073776,28.237736
湖南卫视旅行社,湖南,长沙,长沙,0731,82297977,袁家岭/火车站,五一大道24号,景点,旅行社,113.010182,28.194585
新康辉国际旅行社,湖南,长沙,宁乡市,0731,87800521,人人乐,东沩西路52号,景点,旅行社,112.56094,28.26528
易元和美术馆,湖南,长沙,长沙,0731,,河西大学城,韭菜园南路新富城富安大厦10楼3号,景点,美术馆,112.987409,28.182269
斑马湖,湖南,长沙,长沙,0731,82384698,郭亮中路,高塘岭大道,景点,自然风光,112.82515,28.357985
梅溪湖公园,湖南,长沙,长沙,0731,186****0338,梅溪湖,梅溪湖街道梅溪湖路（近汽车西站）,景点,公园/广场,112.897362,28.187366
龙骧旅行社,湖南,长沙,长沙,0731,85422777,袁家岭/火车站,八一路35号,景点,旅行社,113.008499,28.197071
宁乡千佛洞,湖南,长沙,宁乡市,0731,87550989,黄材旅游区,黄材镇石龙洞村,景点,自然风光,112.139198,28.214291
千佛洞石林公园,湖南,长沙,宁乡市,0731,132****6789,黄材旅游区,黄材镇石龙洞村千佛洞景区（近千佛洞景区售票厅）,景点,公园/广场,112.138153,28.214546
旅游百事通,湖南,长沙,长沙,0731,89876789,东塘,砂子塘路126号,景点,旅行社,112.999101,28.162239
兴隆生态园,湖南,长沙,长沙,0731,86933888,天心区,桂升路,景点,动植物园,112.935424,28.066984
长沙乐林游乐园,湖南,长沙,长沙,0731,155****1269,天际岭,湘府东路森林植物园新北门（湖南省森林植物园内）,景点,主题公园,113.033943,28.107382
和一国际旅行社有限公司,湖南,长沙,长沙,0731,85058111;189****3027,黄土岭,芙蓉中路三段266号弘林国际大厦10楼1003室,景点,旅行社,112.985239,28.16552
古风洞,湖南,长沙,浏阳,0731,83432888;4000073177,浏阳市其他,高坪镇沿甸村古风洞,景点,自然风光,113.79605,28.220311
响鼓岭,湖南,长沙,长沙,0731,88825011,河西大学城,西湖街道岳麓山风景名胜区麓山景区云麓宫后,景点,自然风光,112.931824,28.177635
