名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
山西友谊国旅,山西,太原,太原,0351,130****8412,万达/龙潭商业中心,胜利街300号国防培训中心,景点,旅行社,112.561664,37.878484
店头古堡,山西,太原,太原,0351,6949368,蒙山大佛景区,古城营村,景点,人文古迹,112.429321,37.753162
长江村小广场,山西,太原,太原,0351,,杏花岭区,G55二广高速出口,景点,更多景点/周边游,112.615843,37.886163
友谊国旅总部,山西,太原,太原,0351,2024440,迎泽公园,青年路,景点,旅行社,112.56383,37.85716
西山万亩生态园,山西,太原,太原,0351,,万柏林区,红沟靶场路南寒康乐小区南,景点,动植物园,112.461037,37.83176
太原太重国际旅游有限公司,山西,太原,太原,0351,6190618,下元商业中心,前进路32号太重宾馆内,景点,旅行社,112.505585,37.863392
晋之美旅行社,山西,太原,太原,0351,5246114,平阳路,平阳路与亲贤街交叉口尚领世家0401室,景点,旅行社,112.553101,37.824351
万景国旅,山西,太原,太原,0351,,并州北路,并州东街与并州东街南二巷交叉口,景点,旅行社,112.580882,37.851402
春秋国旅,山西,太原,太原,0351,186****7598,蒙山大佛景区,旧晋祠路董如村对面,景点,旅行社,112.49052,37.78362
春秋国旅,山西,太原,太原,0351,7130405,太榆路/太原南站,黄陵路9号,景点,旅行社,112.609713,37.782391
春秋国旅,山西,太原,太原,0351,186****7598,晋祠公园,天龙山公路旁十字路口往西50米,景点,旅行社,112.440471,37.700971
春秋国旅,山西,太原,太原,0351,186****7598,万达/龙潭商业中心,五一路264号,景点,旅行社,112.573742,37.884964
春秋国旅,山西,太原,太原,0351,2342774;186****7598,小店区,体育馆,景点,旅行社,112.5689,37.75069
春秋国旅,山西,太原,太原,0351,134****7796,尖草坪区,兴华北街和风小区1号楼3单元101室,景点,旅行社,112.518601,37.893031
春秋国旅,山西,太原,太原,0351,3083767;134****7796,万达/龙潭商业中心,旱西门西9号楼,景点,旅行社,112.548698,37.881748
阿育王塔,山西,太原,太原,0351,,晋祠公园,晋源二中（岗乱线南310米）,景点,人文古迹,112.495636,37.73867
山西SAFE动漫游戏嘉年华,山西,太原,太原,0351,,长风西街,中国煤炭交易中心,景点,展览馆,112.534004,37.816872
昆明中国国际旅行社,山西,太原,太原,0351,135****1272,朝阳街,双塔东街129号,景点,旅行社,112.591564,37.855064
滨河公园,山西,太原,太原,0351,,北大街,北大街与北沙河北沿岸交叉口西南100米,景点,公园/广场,112.541954,37.887077
太原丽景假日商务国际旅行社,山西,太原,太原,0351,4150678;8209168,火车站,迎泽大街27号万邦国际8层0835号,景点,旅行社,112.581695,37.860967
晋祠农场水上嘉年华,山西,太原,太原,0351,4061715,晋源区,新晋祠路王郭村20号,景点,水上乐园,112.4322,37.68275
九龙国际旅游度假区,山西,太原,太原,0351,4000351699,小店区,黄陵街道民航路五龙沟黄河文化产业影视基地,景点,更多景点/周边游,112.680688,37.792746
清徐葡峰山庄,山西,太原,清徐县,0351,130****3592;187****9616,清徐县其他,西迎南风村,景点,森林公园,112.310402,37.65451
追梦,山西,太原,太原,0351,,下元商业中心,千峰路与西矿街交叉口西100米,景点,人文古迹,112.51757,37.858524
狄仁杰文化公园,山西,太原,太原,0351,7041579,建南汽车站,狄村街81号,景点,公园/广场,112.581955,37.831696
宝华国旅万水体验店,山西,太原,太原,0351,2521660,晋祠路,南内环西街与新晋祠路交叉口万水澜亭西南侧底商（新晋祠路口）,景点,旅行社,112.530083,37.836399
宝华国旅,山西,太原,太原,0351,2521668;8888886,迎泽公园,新建南路好利来旁（市工商局北侧）,景点,旅行社,112.551903,37.840912
