名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
龙之旅旅行社,湖北,武汉,武汉,027,83228388,吴家山,东西湖吴家山田园街159号,景点,旅行社,114.138047,30.62273
完美旅程俱乐部,湖北,武汉,武汉,027,62177112,客运港/江滩,沿江大道148号,景点,旅行社,114.300176,30.582287
西桥浴池旅社,湖北,武汉,武汉,027,59332372,钟家村,西桥路1号,景点,旅行社,114.26312,30.54907
翔龙万里行,湖北,武汉,武汉,027,,西北湖,建设大道562号国贸新都,景点,旅行社,114.269425,30.594223
新金叶商务旅行社,湖北,武汉,武汉,027,51519520,水果湖,洪山路10号湖北饭店内,景点,旅行社,114.342503,30.545479
信安旅行社,湖北,武汉,武汉,027,82831480,西北湖,建设大道562号国贸新都东塔楼18楼C座,景点,旅行社,114.270275,30.594985
徐东国际旅行社,湖北,武汉,武汉,027,62009675,客运港/江滩,一元街道洞庭街与天津路交叉口,景点,旅行社,114.299061,30.583864
徐东国际旅行社,湖北,武汉,武汉,027,84818066,余家头/四美塘,汉阳大道369号,景点,旅行社,114.343702,30.600712
徐东国际旅行社,湖北,武汉,武汉,027,86385612,八大家/红钢城,和平大道1244附1号,景点,旅行社,114.375593,30.618963
湖北徐东国旅,湖北,武汉,武汉,027,88612770,八大家/红钢城,友谊大道661附8号,景点,旅行社,114.349393,30.596854
扬子江国际旅行社,湖北,武汉,武汉,027,86777382,水果湖,黄鹂路65号,景点,旅行社,114.36301,30.56513
扬子江旅行社,湖北,武汉,武汉,027,82881567,江汉路步行街,江汉路中百商厦11楼-1-2号,景点,旅行社,114.28618,30.586046
中国国际旅行社,湖北,武汉,武汉,027,82808606-809,客运港/江滩,中山大道909号,景点,旅行社,114.302062,30.592372
中国国旅,湖北,武汉,武汉,027,87319889,丁字桥/石牌岭,梅苑路3-附1号,景点,旅行社,114.325463,30.533833
中国国际旅行社,湖北,武汉,武汉,027,88910805,首义汇/阅马场,彭刘杨路237号,景点,旅行社,114.294632,30.539912
中国青年旅行社,湖北,武汉,武汉,027,84893337;68833364,沌口,经济技术开发区宁康路58号,景点,旅行社,114.168,30.49625
中国青年旅行社,湖北,武汉,武汉,027,83784060,硚口路,荣华二路幸福一村21-22号,景点,旅行社,114.265389,30.570599
中南国际旅行社,湖北,武汉,武汉,027,87732966,余家头/四美塘,和平大道,景点,旅行社,114.340027,30.596717
中南国际旅行社,湖北,武汉,武汉,027,87732966,客运港/江滩,黄石路58号,景点,旅行社,114.290783,30.591873
中南国际旅行社,湖北,武汉,武汉,027,87732966,江汉路步行街,南京路12号,景点,旅行社,114.297226,30.580746
文化馆文化艺术培训,湖北,武汉,武汉,027,88072880,首义汇/阅马场,首义路198号,景点,美术馆,114.307854,30.530544
巴公房子,湖北,武汉,武汉,027,,客运港/江滩,洞庭街65号,景点,现代建筑,114.299835,30.586111
邦可花园旧址,湖北,武汉,武汉,027,,客运港/江滩,洞庭街78号,景点,古代遗迹,114.300545,30.586765
高氏医院旧址,湖北,武汉,武汉,027,,客运港/江滩,黎黄陂路38号,景点,古代遗迹,114.298477,30.588575
黄小鸭diy艺术馆,湖北,武汉,武汉,027,87210841,石牌岭/街道口,武昌广埠屯赛博数码广场对面桂园路华师文化街24号,景点,美术馆,114.358078,30.524939
惠罗公司旧址,湖北,武汉,武汉,027,,客运港/江滩,黎黄陂路,景点,古代遗迹,114.300264,30.586904
武汉科学技术馆,湖北,武汉,武汉,027,50755500,客运港/江滩,沿江大道91号,景点,科技馆,114.299881,30.579403
刘少奇故居,湖北,武汉,武汉,027,,客运港/江滩,汉口友益街尚德里4号,景点,名人故居,114.295662,30.591366
鲁肃墓,湖北,武汉,武汉,027,,琴台,晴川街道龟山北路5号龟山公园内,景点,古代遗迹,114.278915,30.555098
汉口美国海军青年会旧址,湖北,武汉,武汉,027,,客运港/江滩,黎黄陂路10号,景点,古代遗迹,114.300385,30.58757
盘龙城遗址博物院,湖北,武汉,武汉,027,61915773,盘龙城,经济开发区盘龙大道1号,景点,博物馆,114.260963,30.694139
起义街清真寺,湖北,武汉,武汉,027,,首义汇/阅马场,起义街67号,景点,宗教,114.306549,30.524754
日伪汉口放送局旧址,湖北,武汉,武汉,027,,客运港/江滩,胜利街171号,景点,古代遗迹,114.298782,30.588064
世界宝玉石博览馆,湖北,武汉,新洲区,027,89530635,新洲区,通禅湖景区附近,景点,博物馆,115.009102,30.868336
花园山天主教堂,湖北,武汉,武汉,027,,司门口,胭脂路花园山2号,景点,宗教,114.308167,30.551144
