名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
妙峰山风景名胜区,北京,北京,门头沟区,010,61882936;61882920,门头沟区,妙峰山镇妙峰山风景区,景点,自然风光,116.030045,40.067387
明十三陵,北京,北京,北京,010,60761005,十三陵水库,昌赤路十三陵定陵,景点,古代遗迹,116.239449,40.280529
慕田峪长城,北京,北京,怀柔区,010,61626876;61626022,渤海镇/慕田峪长城,渤海镇怀黄路慕田峪环岛旁,景点,历史建筑,116.565071,40.431675
那王府,北京,北京,北京,010,86080641,安定门,国祥胡同2号,景点,历史建筑,116.399361,39.946419
欧阳予倩故居,北京,北京,北京,010,,东四,张自忠路5号,景点,纪念馆,116.413788,39.933861
蒲洼狩猎场,北京,北京,北京,010,61371400,房山区,芦子水村,景点,更多景点/周边游,115.557327,39.765114
溥仪故居,北京,北京,北京,010,,新街口,东冠英胡同40号,景点,名人故居,116.366083,39.937066
齐白石故居,北京,北京,北京,010,,复兴门,跨车胡同13号,景点,名人故居,116.364159,39.91449
北京青龙峡景区,北京,北京,怀柔区,010,89696781;89696694,青龙峡,京加路怀北镇大水峪村北500米,景点,自然风光,116.681168,40.461788
崇礼住宅,北京,北京,北京,010,,东四,东四六条63-65号,景点,历史建筑,116.419983,39.930367
庆王府,北京,北京,北京,010,63443666,后海/什刹海,什刹海街道阜街3号（定阜大街西头路北）,景点,历史建筑,116.380753,39.935989
燃灯佛舍利塔,北京,北京,北京,010,,新华大街,大成街,景点,宗教,116.665756,39.915611
僧格林沁祠,北京,北京,北京,010,,地安门,地安门东大街47号,景点,宗教,116.407005,39.933685
沙千里故居,北京,北京,北京,010,,东四,东四六条甲44号院,景点,名人故居,116.421071,39.930211
北京上宅文化陈列馆,北京,北京,平谷区,010,69991268,金海湖,金海湖镇上宅村南,景点,陈列馆,117.302574,40.187111
京报馆,北京,北京,北京,010,,虎坊桥,骡马市大街魏染胡同30号,景点,历史建筑,116.38073,39.891064
十渡风景名胜区,北京,北京,北京,010,185****2413,十渡镇,十渡镇,景点,自然景观,115.599739,39.638264
石花洞,北京,北京,北京,010,60312243;60312170,河北镇,河北镇南车营村石花洞景区,景点,自然风光,115.946205,39.795979
水关长城,北京,北京,延庆区,010,61118002,八达岭,八达岭石佛寺村（京藏高速水关长城出口出）,景点,历史建筑,116.038292,40.338196
顺承郡王府,北京,北京,北京,010,,西四,旧赵登禹路三十二号,景点,历史建筑,116.363777,39.922951
司马台长城,北京,北京,密云区,010,81009999;81008141,司马台长城,古北口镇司马台村,景点,历史建筑,117.279831,40.654388
宋庆龄故居,北京,北京,北京,010,64044205;64015256,后海/什刹海,后海北沿46号,景点,名人故居,116.383018,39.945511
肃亲王府,北京,北京,北京,010,,王府井/东单,东四十四条西口,景点,历史建筑,116.407318,39.905342
孙中山行馆,北京,北京,北京,010,,地安门,地安门东大街23号,景点,名人故居,116.41098,39.933895
谭嗣同故居,北京,北京,北京,010,86553939,广内大街,北半截胡同41号,景点,纪念馆,116.374016,39.886444
潭柘寺景区,北京,北京,门头沟区,010,60861699,潭柘寺,潭柘寺镇潭柘寺风景区,景点,宗教,116.030968,39.901711
涛贝勒府,北京,北京,北京,010,,后海/什刹海,柳荫街27号13中,景点,历史建筑,116.384628,39.936962
